"id"	"forme"	"label"
"carlosfuente"	"Carlos Fuente"	"forme alternative"
"carlosmensch"	"Carlos Mensch"	"forme alternative"
"carnot"	"Carnot"	"forme préférée"
"bobcarol"	"Carol, Bob"	"forme préférée"
"carolinecaradec"	"Caroline"	"forme alternative"
"carolinecaradec"	"Caroline Caradec"	"forme alternative"
"carolinecaradec"	"carolinecaradec"	"forme alternative"
"carolus"	"Carolus"	"forme préférée"
"carolus"	"carolus"	"forme alternative"
"lewiscarroll"	"Carroll, L."	"forme alternative"
"lewiscarroll"	"Carroll, Lewis"	"forme préférée"
"charlescarrolls"	"Carrolls, Charles"	"forme préférée"
"chcartigny"	"Cartigny, Charles"	"forme préférée"
"casares"	"Casares"	"forme préférée"
"jackcastle"	"Castle, Jack"	"forme préférée"
"daste"	"Catherine Dasté"	"forme alternative"
"daste"	"Catherine Dosté"	"forme alternative"
"catulle"	"Catulle"	"forme préférée"
"cavadia"	"Cavadia"	"forme préférée"
"cavanna"	"Cavanna"	"forme préférée"
"cb"	"CB"	"forme alternative"
"cb"	"Cb"	"forme alternative"
"cb"	"cb"	"forme alternative"
"cb"	"CB."	"forme alternative"
"cb"	"cberge"	"forme alternative"
"charlescarrolls"	"CdC"	"forme alternative"
"charlescarrolls"	"cdc"	"forme alternative"
"silvioceccato"	"Ceccato, Silvio"	"forme préférée"
"cecilsaintlaurent"	"Cécil Saint-Laurent"	"forme alternative"
"celin"	"Celin"	"forme préférée"
"celine"	"Céline"	"forme préférée"
"blaisecendrars"	"Cendrars, Blaise"	"forme préférée"
"bc"	"Cerquiglini"	"forme alternative"
"bc"	"cerquiglini"	"forme alternative"
"bc"	"Cerquiglini Bernard"	"forme alternative"
"bc"	"Cerquiglini, Bernard"	"forme préférée"
"bc"	"cerquiglinibernard"	"forme alternative"
"salomoncerton"	"Certon"	"forme alternative"
"salomoncerton"	"Certon, Salomon"	"forme préférée"
"chbek"	"Ch. Bek"	"forme alternative"
"chcartigny"	"Ch. Cartigny"	"forme alternative"
"chcolomb"	"Ch. Colomb"	"forme alternative"
"chevalier"	"Ch.Vali.R, Gil"	"forme alternative"
"laurentchabin"	"Chabin, Laurent"	"forme préférée"
"jacqueschaille"	"Chaillé, Jacques"	"forme préférée"
"chaix"	"Chaix, M."	"forme alternative"
"chaix"	"Chaix, Marie"	"forme préférée"
"chalon"	"Chalon"	"forme préférée"
"rc"	"Chambers"	"forme alternative"
"rc"	"chambers"	"forme alternative"
"rc"	"Chambers Ross"	"forme alternative"
"rc"	"Chambers, Ross"	"forme préférée"
"rc"	"chambersross"	"forme alternative"
"chamfort"	"Chamfort"	"forme préférée"
"chandler"	"Chandler"	"forme préférée"
"sc"	"Chapman"	"forme alternative"
"sc"	"chapman"	"forme alternative"
"sc"	"Chapman Stanley"	"forme alternative"
"sc"	"Chapman, Stanley"	"forme préférée"
"sc"	"chapmanstanley"	"forme alternative"
"francoischapon"	"Chapon"	"forme alternative"
"francoischapon"	"Chapon, François"	"forme préférée"
"char"	"Char"	"forme alternative"
"char"	"Char, René"	"forme préférée"
"georgescharbonnier"	"Charbonnier"	"forme alternative"
"georgescharbonnier"	"Charbonnier, Georges"	"forme préférée"
"charlescarrolls"	"Charles Carrolls"	"forme alternative"
"charlescros"	"Charles Cros"	"forme alternative"
"charlesdanger"	"Charles Danger"	"forme alternative"
"charlesfourier"	"Charles Fourier"	"forme alternative"
"charlesgrolleau"	"Charles Grolleau"	"forme alternative"
"charlesmauron"	"Charles Mauron"	"forme alternative"
"charlesnodier"	"Charles Nodier"	"forme alternative"
"charlespeguy"	"Charles Péguy"	"forme alternative"
"charlesquint"	"Charles Quint"	"forme alternative"
"charlessimmons"	"Charles Simmons"	"forme alternative"
"charlestrenet"	"Charles Trenet"	"forme alternative"
"charlestrenet"	"Charles Trénet"	"forme alternative"
"lordcharles"	"Charles, Lord"	"forme préférée"
"charlescarrolls"	"charlescarrolls"	"forme alternative"
"charlotte"	"Charlotte"	"forme alternative"
"charlottebronte"	"Charlotte Brontë"	"forme alternative"
"charlottefournel"	"Charlotte Fournel"	"forme alternative"
"jacquescharpentreau"	"Charpentreau"	"forme alternative"
"jacquescharpentreau"	"Charpentreau, Jacques"	"forme préférée"
"michelchasles"	"Chasles, Michel"	"forme préférée"
"chateaubriand"	"Chateaubriand"	"forme préférée"
"jlchautemps"	"Chautemps, Jean-Louis"	"forme préférée"
"chaval"	"Chaval"	"forme préférée"
"christianchazel"	"Chazel, Christian"	"forme préférée"
"chen"	"Chen"	"forme préférée"
"cheribibi"	"CHERI BIBI"	"forme alternative"
"tchernozium"	"Chernozium, T."	"forme préférée"
"jacqueschessex"	"Chessex, Jacques"	"forme préférée"
"chesterton"	"Chesterton"	"forme préférée"
"chevalet"	"Chevalet"	"forme préférée"
"chevalet"	"chevalet"	"forme alternative"
"chevalier"	"Chevalier"	"forme alternative"
"chevalierdepiis"	"Chevalier de Piis"	"forme alternative"
"chevalier"	"Chevalier, Gil"	"forme préférée"
"alainchevrier"	"Chevrier"	"forme alternative"
"alainchevrier"	"Chevrier, Alain"	"forme préférée"
"cheymol"	"Cheymol"	"forme préférée"
"petercheyney"	"Cheyney, Peter"	"forme préférée"
"chichina"	"Chichina"	"forme préférée"
"chiracsanguinetti"	"Chirac Sanguinetti"	"forme alternative"
"chomsky"	"Chomsky"	"forme préférée"
"jesuschrist"	"Christ"	"forme alternative"
"christianbeck"	"Christian Beck"	"forme alternative"
"christianchazel"	"Christian Chazel"	"forme alternative"
"christianmetz"	"Christian Metz"	"forme alternative"
"agathachristie"	"Christie, Agatha"	"forme préférée"
"annemariechristin"	"Christin, A.M."	"forme alternative"
"annemariechristin"	"Christin, Anne-Marie"	"forme préférée"
"christinelipinska"	"Christine Lipinska"	"forme alternative"
"christinephili"	"Christine Phili"	"forme alternative"
"christophecolomb"	"Christophe Colomb"	"forme alternative"
"courtisanechrysomallo"	"Chrysomallo, Courtisane"	"forme préférée"
"churchill"	"Churchill"	"forme préférée"
"nicolascirier"	"Cirier, Nicolas"	"forme préférée"
"cb"	"Cl. B"	"forme alternative"
"cb"	"Cl. Berge"	"forme alternative"
"gallimard"	"Cl. Gallimard"	"forme alternative"
"simonet"	"Cl. Simonet"	"forme alternative"
"clairefuggi"	"Claire Fuggi"	"forme alternative"
"clancier"	"Clancier"	"forme alternative"
"clancier"	"Clancier, Georges Emmanuel"	"forme préférée"
"clancier"	"Clancier, Monsieur"	"forme alternative"
"claude"	"Claude"	"forme préférée"
"cb"	"Claude B"	"forme alternative"
"cb"	"Claude Berge"	"forme alternative"
"claudebruter"	"Claude Bruter"	"forme alternative"
"claudedebon"	"Claude Debon"	"forme alternative"
"claudedominique"	"Claude Dominique"	"forme alternative"
"claudedunaton"	"Claude Dunaton"	"forme alternative"
"claudegagniere"	"Claude Gagnière"	"forme alternative"
"claudegallimard"	"Claude Gallimard"	"forme alternative"
"rameil"	"Claude J. Rameil"	"forme alternative"
"rameil"	"Claude Rameil"	"forme alternative"
"clauderoy"	"Claude Roy"	"forme alternative"
"claudesimonnet"	"Claude Simonnet"	"forme alternative"
"cb"	"claudeb"	"forme alternative"
"cb"	"claudeberge"	"forme alternative"
"claudel"	"Claudel"	"forme préférée"
"rameil"	"clauderameil"	"forme alternative"
"dominiqueclavier"	"Clavier, Dominique"	"forme préférée"
"cb"	"clb"	"forme alternative"
"cb"	"clberge"	"forme alternative"
"clementvautel"	"Clément Vautel"	"forme alternative"
"cm"	"Clémentine M"	"forme alternative"
"cm"	"Clémentine Mélois"	"forme alternative"
"cm"	"clementinem"	"forme alternative"
"cm"	"clementinemelois"	"forme alternative"
"leclezio"	"Clézio, Le"	"forme préférée"
"cloyard"	"Cloyard"	"forme préférée"
"cm"	"CM"	"forme alternative"
"cm"	"cm"	"forme alternative"
"cm"	"cmelois"	"forme alternative"
"cocteau"	"Cocteau"	"forme alternative"
"cocteau"	"Cocteau, Jean"	"forme préférée"
"geraldcohen"	"Cohen, Gerald"	"forme préférée"
"paulcohen"	"Cohen, Paul"	"forme préférée"
"janecolling"	"Colling, Jane"	"forme préférée"
"collis"	"Collis"	"forme préférée"
"christophecolomb"	"Colomb, Ch."	"forme alternative"
"christophecolomb"	"Colomb, Christophe"	"forme préférée"
"comtedegrammont"	"comte de Grammont"	"forme alternative"
"augustecomte"	"Comte, Auguste"	"forme préférée"
"conradbureau"	"Conrad Bureau"	"forme alternative"
"constantinkaiteris"	"Constantin Kaïteris"	"forme alternative"
"cook"	"Cook"	"forme préférée"
"thomascook"	"Cook, Thomas"	"forme préférée"
"corneille"	"Corneille"	"forme préférée"
"cornine"	"Cornine"	"forme préférée"
"cortada"	"Cortada"	"forme alternative"
"cortada"	"CORTADA"	"forme alternative"
"cortada"	"Cortada, J.P."	"forme alternative"
"cortada"	"Cortada, Jean-Paul"	"forme préférée"
"cortazar"	"Cortazar"	"forme alternative"
"cortazar"	"CORTAZAR"	"forme alternative"
"cortazar"	"Cortázar "	"forme alternative"
"cortazar"	"Cortázar, Julio"	"forme préférée"
"corti"	"Corti"	"forme préférée"
"coumet"	"Coumet"	"forme préférée"
"coumet"	"COUMET"	"forme alternative"
"ernestcoumet"	"Coumet, Ernest"	"forme préférée"
"gustavecourbet"	"Courbet, Gustave"	"forme préférée"
"cournet"	"Cournet"	"forme préférée"
"courteline"	"Courteline"	"forme préférée"
"courtisanechrysomallo"	"Courtisane Chrysomallo"	"forme alternative"
"bcoutez"	"Coutaz, Bernard"	"forme préférée"
"alaincouvrier"	"Couvrier, Alain"	"forme préférée"
"decowell"	"Cowell, De"	"forme préférée"
"rameil"	"CR"	"forme alternative"
"rameil"	"cr"	"forme alternative"
"renecripp"	"Cripp, René"	"forme préférée"
"johncrombie"	"Crombie, John"	"forme préférée"
"cromwell"	"Cromwell"	"forme préférée"
"cromwell"	"Cromwell, Oliver"	"forme alternative"
"charlescros"	"Cros"	"forme alternative"
"charlescros"	"Cros, Charles"	"forme préférée"
"curtius"	"Curtius"	"forme préférée"
"saintcyr"	"Cyr, Saint"	"forme alternative"
"saintcyr"	"Cyr, St"	"forme alternative"
"cyrano"	"Cyrano"	"forme alternative"
"cyrano"	"Cyrano [de], Savinien "	"forme préférée"
"bellos"	"D. Bellos"	"forme alternative"
"dbilly"	"D. Billy"	"forme alternative"
"dhammet"	"D. Hammet"	"forme alternative"
"dlb"	"D. Levin Becker"	"forme alternative"
"dsallenave"	"D. Sallenave"	"forme alternative"
"dzenki"	"D. Zenki"	"forme alternative"
"davidbellos"	"D.B"	"forme alternative"
"saintthomasdaquin"	"D'Aquin, Saint-Thomas"	"forme préférée"
"giscarddestaing"	"D'Estaing, Giscard"	"forme préférée"
"lefevredetaples"	"D'Etaples, Lefèvre"	"forme préférée"
"palmerindinglaterra"	"D'Inglaterra, Palmerin"	"forme préférée"
"fabredolivet"	"D'Olivet, Fabre"	"forme préférée"
"madamedormesson"	"D'Ormesson, Madame"	"forme préférée"
"dabou"	"Dabou"	"forme préférée"
"roalddahl"	"Dahl, Roald"	"forme préférée"
"dali"	"Dali"	"forme préférée"
"andredalmas"	"Dalmas, André"	"forme préférée"
"damish"	"Damish"	"forme préférée"
"charlesdanger"	"Danger, Charles"	"forme préférée"
"dani"	"Dani"	"forme préférée"
"dlb"	"Daniel LB"	"forme alternative"
"dlb"	"Daniel Levin Becker"	"forme alternative"
"danielzerki"	"Daniel Zerki"	"forme alternative"
"dlb"	"daniellb"	"forme alternative"
"daniellehaasedubosc"	"Danielle HAASE-DUBOSC"	"forme alternative"
"daniellehaasedubosc"	"Danielle Haase-Dubosc"	"forme alternative"
"dlb"	"daniellevinbecker"	"forme alternative"
"danielzerki"	"danielzerki"	"forme alternative"
"danikavald"	"Danikavald"	"forme préférée"
"danykaye"	"Dany Kaye"	"forme alternative"
"rubendario"	"Dario, Ruben"	"forme préférée"
"daste"	"Dasté, Catherine"	"forme préférée"
"gillesdaude"	"Daude, Gilles"	"forme préférée"
"davidbellos"	"David Bellos"	"forme alternative"
"davidsullerot"	"David Sullerot"	"forme alternative"
"pierredavid"	"David, Pierre"	"forme préférée"
"davidbellos"	"davidbellos"	"forme alternative"
"davidbellos"	"db"	"forme alternative"
"dominiqueclavier"	"DC"	"forme alternative"
"dominiqueclavier"	"dc"	"forme alternative"
"bailly"	"De Bailly, Etienne"	"forme préférée"
"micheldebateauville"	"De Bateauville, Michel"	"forme préférée"
"simonedebeauvoir"	"De Beauvoir, Simone"	"forme préférée"
"jacquesdebourbonbusset"	"De Bourbon-Busset, Jacques"	"forme préférée"
"huguettedebroqueville"	"De Broqueville, Huguette"	"forme préférée"
"decandillac"	"de Candillac"	"forme alternative"
"alaindechambure"	"De Chambure, Alain"	"forme préférée"
"raimondecornet"	"De Cornet, Raimon"	"forme préférée"
"decowell"	"de Cowell"	"forme alternative"
"gerarddefunes"	"De Funès, Gérard"	"forme préférée"
"degaulle"	"De Gaulle"	"forme alternative"
"generaldegaulle"	"De Gaulle, Général"	"forme préférée"
"madamedegaulle"	"De Gaulle, Madame"	"forme préférée"
"comtedegrammont"	"De Grammont, Comte"	"forme préférée"
"villiersdelisleadam"	"De L'Isle Adam, Villiers"	"forme préférée"
"oscardelaborbolla"	"De La Borbolla, Oscar"	"forme préférée"
"josedelacolina"	"De La Colina, Jose"	"forme préférée"
"rgdelaserna"	"De La Serna, Ramon Gómez"	"forme préférée"
"jeandelarcher"	"De Larcher, Jean"	"forme préférée"
"bessedelarzes"	"De Larzes, Besse"	"forme préférée"
"rdelassus"	"De Lassus, Roland"	"forme préférée"
"mlatis"	"De Latis, A."	"forme alternative"
"gabrieldelautrec"	"De Lautrec, Gabriel"	"forme préférée"
"frcsdelauze"	"De Lauze, François"	"forme préférée"
"lecontedelisle"	"De Lisle, Leconte"	"forme préférée"
"xavierdemaistre"	"De Maistre, Xavier"	"forme préférée"
"julesdemarthold"	"De Marthold, Jules"	"forme préférée"
"solitairedemontretout"	"De Montretout, Solitaire"	"forme préférée"
"augustusdemorgan"	"De Morgan, Augustus"	"forme préférée"
"restifdenerval"	"De Nerval, Restif"	"forme préférée"
"monsieurdenostradamus"	"De Nostradamus, Monsieur"	"forme préférée"
"na"	"De Nouvel Arnaud, Noël"	"forme alternative"
"chevalierdepiis"	"De Piis, Chevalier"	"forme préférée"
"julesdereseguier"	"De Reséguier, Jules"	"forme préférée"
"quincampoixderhodes"	"De Rhodes, Quincampoix"	"forme préférée"
"nicoloderossi"	"De Rossi, Nicolo"	"forme préférée"
"saintcyr"	"De Saint-Cyr, Reverony"	"forme alternative"
"pierredesaintlois"	"De Saint-Louis, Pierre"	"forme préférée"
"theresedesaintphalle"	"De Saint-Phalle, Thérèse"	"forme préférée"
"saussure"	"De Saussure, Ferdinand"	"forme préférée"
"robertdesmet"	"De Smet, Robert"	"forme préférée"
"pontusdetyard"	"De Tyard, Pontus"	"forme préférée"
"lopedevega"	"De Vega, Lope"	"forme préférée"
"devigenere"	"De Vigenère"	"forme alternative"
"louisedevilmorin"	"De Vilmorin, Louise"	"forme préférée"
"leroyerdeprades"	"De Prades, Leroyer"	"forme préférée"
"claudedebon"	"Debon"	"forme alternative"
"claudedebon"	"Debon, Claude"	"forme préférée"
"claudedebon"	"Debon, Mme"	"forme alternative"
"simonedebout"	"Debout, Simone"	"forme préférée"
"debussy"	"Debussy"	"forme préférée"
"francisdebyser"	"Debyser, Francis"	"forme préférée"
"micheldecaudin"	"Decaudin, Michel"	"forme préférée"
"dede"	"Dédé"	"forme préférée"
"rdeforges"	"Deforges, Régine"	"forme préférée"
"servaisdehuarteau"	"Dehuarteau, Servais"	"forme préférée"
"deladus"	"Déladus"	"forme préférée"
"delahaye"	"Delahaye"	"forme préférée"
"delatre"	"Delatre"	"forme préférée"
"delatre"	"Delattre"	"forme alternative"
"belaval"	"Delaval"	"forme alternative"
"delay"	"Delay"	"forme préférée"
"florencedelay"	"Delay, Florence"	"forme préférée"
"patricedelbourg"	"Delbourg, Patrice"	"forme préférée"
"delepierre"	"Delepierre"	"forme préférée"
"delillejacques"	"Delille (Jacques)"	"forme alternative"
"delillejacques"	"Delille, Jacques"	"forme préférée"
"delmas"	"Delmas"	"forme préférée"
"jeandelmas"	"Delmas, Jean"	"forme préférée"
"deloy"	"Deloy"	"forme préférée"
"poirotdelpech"	"Delpech, Poirot"	"forme préférée"
"delvy"	"Delvy"	"forme préférée"
"bdemers"	"Demers, Bernard"	"forme préférée"
"demouzon"	"Demouzon"	"forme préférée"
"denismarleau"	"Denis Marleau"	"forme alternative"
"denisroche"	"Denis Roche"	"forme alternative"
"denisefrancois"	"Denise François "	"forme alternative"
"depriester"	"Depriester"	"forme préférée"
"michaeldera"	"Dera, Michael"	"forme préférée"
"tristandereme"	"Derème, T."	"forme alternative"
"tristandereme"	"Derème, Tristan"	"forme préférée"
"derrida"	"Derrida"	"forme préférée"
"tabourotdesaccords"	"Des Accords, Tabourot"	"forme préférée"
"marcelinedesbordesvalmore"	"Desbordes-Valmore, Marceline"	"forme préférée"
"despatin"	"Despatin"	"forme préférée"
"dessanges"	"Dessanges"	"forme préférée"
"devos"	"Devos"	"forme préférée"
"deweze"	"Deweze"	"forme préférée"
"dhotel"	"Dhotel"	"forme préférée"
"dick"	"Dick"	"forme préférée"
"dickannegarn"	"Dick Annegarn"	"forme alternative"
"ledickson"	"Dickson, Léonard Eugène"	"forme préférée"
"starynkevitch"	"Dimitri Starynkevitch"	"forme alternative"
"dinguirard"	"Dinguirard"	"forme préférée"
"diogene"	"Diogène"	"forme préférée"
"dish"	"Dish"	"forme préférée"
"dish"	"DISH"	"forme alternative"
"dlb"	"DLB"	"forme alternative"
"dlb"	"dlb"	"forme alternative"
"dlb"	"dlevinbecker"	"forme alternative"
"dobert"	"Dobert"	"forme préférée"
"docteurbessis"	"Docteur BESSIS"	"forme alternative"
"dominiqueroussillon"	"Dominique"	"forme alternative"
"dominiqueaury"	"Dominique Aury"	"forme alternative"
"dominiquebourgeois"	"Dominique Bourgeois"	"forme alternative"
"dominiqueclavier"	"Dominique Clavier"	"forme alternative"
"dominiqueroussillon"	"Dominique Roussillon"	"forme alternative"
"claudedominique"	"Dominique, Claude"	"forme préférée"
"dominiqueclavier"	"dominiqueclavier"	"forme alternative"
"dominiqueroussillon"	"dominiqueroussillon"	"forme alternative"
"doncet"	"Doncet"	"forme préférée"
"giampaolodossena"	"Dossena"	"forme alternative"
"giampaolodossena"	"Dossena, Gianpaolo"	"forme préférée"
"dowland"	"Dowland"	"forme préférée"
"dominiqueroussillon"	"DR"	"forme alternative"
"dominiqueroussillon"	"dr"	"forme alternative"
"dreyfus"	"Dreyfus"	"forme préférée"
"drivet"	"Drivet"	"forme préférée"
"drivet"	"DRIVET"	"forme alternative"
"drogoz"	"Drogoz"	"forme préférée"
"renedroin"	"Droin, René"	"forme préférée"
"fdrouin"	"Drouin, Félix"	"forme préférée"
"dubellay"	"Du Bellay"	"forme alternative"
"dubellay"	"Du BELLAY"	"forme alternative"
"andredubouchet"	"Du Bouchet, André"	"forme préférée"
"rdubillard"	"Dubillard, Roland"	"forme préférée"
"dubois"	"Dubois"	"forme alternative"
"dubois"	"Dubois, Philippe"	"forme préférée"
"jeandubuffet"	"Dubuffet"	"forme alternative"
"jeandubuffet"	"Dubuffet, Jean"	"forme préférée"
"md"	"Duchamp"	"forme alternative"
"md"	"duchamp"	"forme alternative"
"md"	"Duchamp Marcel"	"forme alternative"
"md"	"Duchamp, Marcel"	"forme préférée"
"md"	"duchampmarcel"	"forme alternative"
"duchat"	"Duchat"	"forme préférée"
"jd"	"Duchateau"	"forme alternative"
"jd"	"duchateau"	"forme alternative"
"jd"	"Duchateau Jacques"	"forme alternative"
"jd"	"Duchateau, Jacques"	"forme préférée"
"jd"	"duchateaujacques"	"forme alternative"
"duchene"	"Duchêne"	"forme préférée"
"francoisdufrene"	"Dufrêne"	"forme alternative"
"francoisdufrene"	"Dufrêne, François"	"forme préférée"
"duhamel"	"Duhamel"	"forme préférée"
"alexandredumasiate"	"Dumasiate, Alexandre"	"forme préférée"
"gdumezil"	"Dumézil, Georges"	"forme préférée"
"dumur"	"Dumur"	"forme préférée"
"claudedunaton"	"Dunaton, Claude"	"forme préférée"
"jdupalais"	"Dupalais, J."	"forme préférée"
"arlettedupont"	"Dupont, Arlette"	"forme préférée"
"benzedupuis"	"Dupuis, Benze"	"forme préférée"
"durer"	"Dürer"	"forme préférée"
"dylanthomas"	"Dylan Thomas"	"forme alternative"
"danielzerki"	"DZ"	"forme alternative"
"danielzerki"	"dz"	"forme alternative"
"efoury"	"E Foury"	"forme alternative"
"fll"	"e Lionnais"	"forme alternative"
"ebaj"	"E. BAJ"	"forme alternative"
"eb"	"E. Berti"	"forme alternative"
"genestoux"	"E. Genestoux"	"forme alternative"
"el"	"E. Lécroart"	"forme alternative"
"eleipp"	"E. LEIPP"	"forme alternative"
"sanguinetti"	"E. Sanguineti"	"forme alternative"
"eschaeffer"	"E. Schaeffer"	"forme alternative"
"esouchier"	"E. Souchier"	"forme alternative"
"burroughs"	"E.R. Burroughs"	"forme alternative"
"eb"	"EB"	"forme alternative"
"eb"	"eb"	"forme alternative"
"eb"	"eberti"	"forme alternative"
"rosseckler"	"Eckler"	"forme alternative"
"rosseckler"	"Eckler, Ross"	"forme préférée"
"eco"	"ECO"	"forme alternative"
"umbertoeco"	"Eco"	"forme alternative"
"umbertoeco"	"Eco, Umberto"	"forme préférée"
"bailly"	"Ed. de Bailly"	"forme alternative"
"eddymitchell"	"Eddy Mitchell"	"forme alternative"
"edeline"	"Edeline"	"forme préférée"
"heurgon"	"Edith Heurgon"	"forme alternative"
"heurgon"	"Edith Meurgon"	"forme alternative"
"eb"	"Eduardo B"	"forme alternative"
"eb"	"Eduardo Berti"	"forme alternative"
"eb"	"eduardob"	"forme alternative"
"eb"	"eduardoberti"	"forme alternative"
"michaeledwards"	"Edwards, Michael"	"forme préférée"
"effel"	"Effel"	"forme préférée"
"jeaneffel"	"Effel, Jean"	"forme alternative"
"jeaneffel"	"Effel, Jean"	"forme préférée"
"einandi"	"Einandi"	"forme préférée"
"el"	"EL"	"forme alternative"
"el"	"el"	"forme alternative"
"elianeelbaz"	"Elbaz, Eliane"	"forme préférée"
"elianeelbaz"	"Elbaz, Mademoiselle"	"forme alternative"
"el"	"elecroart"	"forme alternative"
"elianeelbaz"	"Eliane Elbaz"	"forme alternative"
"fll"	"elionnais"	"forme alternative"
"elisabeth"	"Elisabeth"	"forme préférée"
"elisejouhandeau"	"Elise Jouhandeau"	"forme alternative"
"elleryqueen"	"Ellery Queen "	"forme alternative"
"pauleluard"	"Eluard"	"forme alternative"
"pauleluard"	"Eluard, Paul"	"forme préférée"
"emilebergerat"	"Emile Bergerat"	"forme alternative"
"emileberr"	"Emile Berr"	"forme alternative"
"emileleipp"	"Emile LEIPP"	"forme alternative"
"emileleipp"	"Emile Leipp"	"forme alternative"
"emilelessafre"	"Emile Lessafre"	"forme alternative"
"emilie"	"Emilie"	"forme préférée"
"emiliescheffer"	"Emilie Schaeffer"	"forme alternative"
"emiliescheffer"	"Emilie Scheffer"	"forme alternative"
"emiliescheffer"	"emiliescheffer"	"forme alternative"
"emmanuel"	"Emmanuel"	"forme préférée"
"emmanuelamiot"	"Emmanuel Amiot"	"forme alternative"
"carlemmanuelderain"	"Emmanuel Derain, Carl"	"forme préférée"
"efoury"	"Emmanuel Fo"	"forme alternative"
"la"	"Emmanuel Peillet"	"forme alternative"
"la"	"emmanuelpeillet"	"forme alternative"
"mb"	"enabou"	"forme alternative"
"mb"	"énabou"	"forme alternative"
"enckel"	"Enckel"	"forme alternative"
"enckel"	"Enckell, Pierre"	"forme préférée"
"enricobaj"	"Enrico Baj"	"forme alternative"
"epstein"	"Epstein"	"forme préférée"
"ericb"	"Eric B"	"forme alternative"
"beaumatin"	"Eric Beaumartin"	"forme alternative"
"beaumatin"	"Eric Beaumatin"	"forme alternative"
"brunelleermelli"	"Ermelli, Brunelle"	"forme préférée"
"ernestcoumet"	"Ernest COUMET"	"forme alternative"
"ernestcoumet"	"Ernest Coumet"	"forme alternative"
"brunellaeruli"	"Eruli, Brunella"	"forme préférée"
"ferval"	"Erval"	"forme alternative"
"ferval"	"Erval, F."	"forme alternative"
"ferval"	"Erval, François"	"forme préférée"
"emiliescheffer"	"ES"	"forme alternative"
"emiliescheffer"	"es"	"forme alternative"
"escarpit"	"Escarpit"	"forme préférée"
"escarpit"	"Escarpitt"	"forme alternative"
"escher"	"Escher"	"forme préférée"
"michelespitellier"	"Espitallier"	"forme alternative"
"michelespitellier"	"Espitellier"	"forme alternative"
"michelespitellier"	"Espitellier, Michel"	"forme préférée"
"lucestang"	"Estang, Luc"	"forme préférée"
"estangien"	"Estangien"	"forme préférée"
"esther"	"Esther"	"forme préférée"
"estienne"	"Estienne"	"forme préférée"
"estienne"	"ESTIENNE"	"forme alternative"
"estivals"	"Estivals"	"forme préférée"
"estoupsip"	"Estoup"	"forme alternative"
"estoupsip"	"Estoup-Sip"	"forme préférée"
"estoupsip"	"Estoup-sip"	"forme alternative"
"le"	"Et"	"forme alternative"
"le"	"et"	"forme alternative"
"etiemble"	"Etiemble"	"forme alternative"
"etiemble"	"Etiemble, R.Q."	"forme alternative"
"etiemble"	"Etiemble, René"	"forme préférée"
"le"	"Etienne"	"forme alternative"
"le"	"etienne"	"forme alternative"
"etiennebraffort"	"Etienne Braffort"	"forme alternative"
"el"	"Etienne L"	"forme alternative"
"el"	"Etienne Lécroart"	"forme alternative"
"le"	"Etienne Luc"	"forme alternative"
"jeanetiennemarie"	"Etienne Marie, Jean"	"forme préférée"
"etiennetabourot"	"Etienne Tabourot"	"forme alternative"
"le"	"Etienne, Luc"	"forme préférée"
"el"	"etiennel"	"forme alternative"
"el"	"etiennelecroart"	"forme alternative"
"le"	"etienneluc"	"forme alternative"
"jacqueseto"	"Eto, Jacques"	"forme préférée"
"euclide"	"Euclide"	"forme préférée"
"eugenesue"	"Eugène Sue"	"forme alternative"
"euripide"	"Euripide"	"forme préférée"
"evagenestoux"	"Eva GENESTOUX"	"forme alternative"
"evaristegalois"	"Evariste Galois"	"forme alternative"
"evelynelecuire"	"Evelyne Lecuire"	"forme alternative"
"eylan"	"Eylan"	"forme préférée"
"jleyrine"	"Eyrine, J.-L."	"forme préférée"
"ezrapound"	"Ezra Pound"	"forme alternative"
"fnaudin"	"F Naudin"	"forme alternative"
"fbaudin"	"F. Baudin"	"forme alternative"
"fc"	"F. Caradec"	"forme alternative"
"saussure"	"F. de Saussure"	"forme alternative"
"fdrouin"	"F. Drouin"	"forme alternative"
"ferval"	"F. Erval"	"forme alternative"
"ferval"	"F. ERVAL"	"forme alternative"
"flahaut"	"F. Flahant"	"forme alternative"
"ff"	"F. Forte"	"forme alternative"
"legloupier"	"F. le Gloupier"	"forme alternative"
"fll"	"F. Le Lionnais"	"forme alternative"
"fpessoa"	"F. Pessoa"	"forme alternative"
"fc"	"F.C."	"forme alternative"
"fll"	"F.L.L"	"forme alternative"
"fll"	"F.L.L."	"forme alternative"
"fll"	"F.LL"	"forme alternative"
"fll"	"F.LL."	"forme alternative"
"fllsergeklock"	"F.LL. Serge Klock"	"forme alternative"
"monsieurf"	"F… Monsieur"	"forme préférée"
"fabius"	"Fabius"	"forme préférée"
"fabredolivet"	"Fabre d'Olivet"	"forme alternative"
"factor"	"Factor"	"forme préférée"
"kennethfairy"	"Fairy, Kenneth"	"forme préférée"
"jeanfaktor"	"Faktor, Jean"	"forme préférée"
"fantomas"	"Fantomas"	"forme préférée"
"renefarabet"	"Farabet"	"forme alternative"
"renefarabet"	"Farabet, René"	"forme préférée"
"fargue"	"Fargue"	"forme préférée"
"fasola"	"Fasola"	"forme préférée"
