"id"	"forme"	"label"
"grammairedelimaginaire"	"Grammaire de l’imaginaire"	"forme préférée"
"grammaireturbulentedufrancaiscontemporain"	"Grammaire turbulente du français contemporain"	"forme préférée"
"grandpalindrome"	"Grand palindrome"	"forme préférée"
"grandsrhetoriqueurs"	"Grand rhétoriqueur"	"forme alternative"
"grandsrhetoriqueurs"	"Grands Rhétoriqueurs"	"forme préférée"
"grandsrhetoriqueurs"	"Rhétoriqueurs"	"forme alternative"
"greatgatsby"	"Great Gatsby"	"forme préférée"
"guide"	"Guide"	"forme alternative"
"guidedelitterature"	"3è volume"	"forme alternative"
"guidedelitterature"	"Guide"	"forme alternative"
"guidedelitterature"	"Guide de littérature"	"forme alternative"
"guidedelitterature"	"Guide de littérature"	"forme alternative"
"guidedelitterature"	"Guide littéraire"	"forme alternative"
"guidedelitterature"	"Guide littéraire (Oulipo, vol. 3)"	"forme préférée"
"guidedelitterature"	"Guide pour la littérature universelle"	"forme alternative"
"guidedelitterature"	"Nouveau guide de littérature"	"forme alternative"
"guidedelitterature"	"Sommaire du guide de littérature, établi après deux jours de débats"	"forme alternative"
"hamlet"	"Hamlet"	"forme préférée"
"herbierdesdunes"	"Herbier des dunes"	"forme préférée"
"herecomethetigers"	"Here come the tigers"	"forme préférée"
"heritiersderq"	"Héritiers de Raymond Queneau"	"forme préférée"
"heritiersderq"	"Héritiers de rq"	"forme alternative"
"hermogenandtherenaissance"	"Hermogen and the Renaissance"	"forme préférée"
"heroine"	"Heroïne"	"forme préférée"
"hexameron"	"Hexameron"	"forme préférée"
"hilbert"	"Hilbert"	"forme préférée"
"histoiredeslitteraturesexperimentales"	"H.l.e"	"forme alternative"
"histoiredeslitteraturesexperimentales"	"Histoire des littératures expérimentales"	"forme préférée"
"histoiregeneraledescantatrices"	"Histoire générale des cantatrices"	"forme préférée"
"histoireromaineetoulipo"	"Histoire romaine et Oulipo"	"forme préférée"
"histoiresdemachines"	"Histoires de machines"	"forme préférée"
"historyofthetheoryofnumbers"	"History of the theory of numbers"	"forme préférée"
"hommagesarq"	"Hommages à Raymond Queneau"	"forme préférée"
"hommagesarq"	"Hommages à rq"	"forme alternative"
"homonymes"	"Homonymes"	"forme préférée"
"homosyntaxisme"	"Homosyntaxisme"	"forme alternative"
"homosyntaxisme"	"Homosyntaxisme à la lettre"	"forme préférée"
"horizon"	"Horizon"	"forme préférée"
"host"	"Host"	"forme préférée"
"hoteldesens"	"Hôtel de sens"	"forme alternative"
"hymnemonosyllabiqueaucreateur"	"Hymne monosyllabique au créateur"	"forme préférée"
"hymneoulipien"	"Hymne oulipien"	"forme préférée"
"hymnes"	"Hymnes"	"forme préférée"
"idees"	"Idées"	"forme préférée"
"ilcaffe"	"Il caffé"	"forme alternative"
"ilcaffe"	"Il Caffè"	"forme préférée"
"illiade"	"Illiade"	"forme alternative"
"illiade"	"L’Illiade"	"forme préférée"
"immediate"	"Immediate"	"forme alternative"
"immediate"	"Immédiate"	"forme alternative"
"immediate"	"l’immédiate"	"forme préférée"
"impressionsdafrique"	"Impressions d’Afrique"	"forme préférée"
"impulsiondelaforme"	"Impulsion de la forme"	"forme préférée"
"informationsbull"	"Informations Bull"	"forme préférée"
"insectecontemplantlaprehistoire"	"Insecte contemplant la préhistoire"	"forme préférée"
"insectecontemplantlaprehistoire"	"Insecte contemplant la préhistoire"	"forme alternative"
"introductionalanalysedelapoesie"	"Introduction à l’analyse de la poésie"	"forme préférée"
"introductionalatheoriedelinformation"	"Introduction à la théorie de l’information"	"forme préférée"
"inventaires"	"Inventaires"	"forme préférée"
"invisibleseattle"	"Invisible seattle"	"forme préférée"
"ioetleloup"	"Io et le loup"	"forme préférée"
"ioetleloup"	"Io et le loup"	"forme alternative"
"italiques"	"Italiques"	"forme préférée"
"jacqueslefataliste"	"Jacques le Fataliste"	"forme préférée"
"jaimelire"	"J’aime lire"	"forme préférée"
"jarrylapataphysiqueetloulipo"	"Jarry, la ‘pataphysique et l’Oulipo"	"forme préférée"
"java"	"Java"	"forme préférée"
"jecroix"	"Je croix"	"forme préférée"
"jemesouviens"	"Je me souviens"	"forme préférée"
"jemesouviens"	"Je me souviens"	"forme alternative"
"jemesouviensdegeorgesperec"	"Je me souviens de Georges Perec"	"forme préférée"
"jesuisne"	"Je suis né"	"forme préférée"
"jesuisvenucalmeorphelin"	"Je suis venu, calme orphelin"	"forme préférée"
"jetueil"	"Je tue il"	"forme préférée"
"jetueil"	"Je tue il"	"forme alternative"
"jeudelarenaissance"	"Jeu de la Renaissance"	"forme alternative"
"jeudelarenaissance"	"Le Jeu de la Renaissance"	"forme préférée"
"jeun17"	"Jeu n° 17"	"forme préférée"
"jeun17"	"Jeu n°17"	"forme alternative"
"jeunearchimede"	"Jeune Archimède"	"forme préférée"
"jeuoulipique"	"Jeu oulipique"	"forme préférée"
"jeuxetstrategies"	"Jeux et stratégies"	"forme préférée"
"jouonsauxanagrammesavecsaussure"	" jouons aux anagrammes avec saussure "	"forme alternative"
"jouonsauxanagrammesavecsaussure"	"Jouons aux anagrammes avec Saussure "	"forme préférée"
"journal"	"Journal"	"forme alternative"
"journal"	"Le Journal de Jules Renard"	"forme préférée"
"journalderq"	"Journal de Raymond Queneau"	"forme préférée"
"journalderq"	"Journal de rq"	"forme alternative"
"journaldespoetes"	"Journal des poètes"	"forme préférée"
"journalduhavre"	"Journal du Havre"	"forme préférée"
"journalofficiel"	"Journal officiel"	"forme préférée"
"journalofirreproducibleresults"	"Journal of irreproducible results"	"forme préférée"
"juiferrant"	"Juif errant"	"forme alternative"
"juiferrant"	"Le Juif errant"	"forme préférée"
"justine"	"Justine"	"forme préférée"
"kaikai"	"Kaï-kaï"	"forme préférée"
"kewrhone"	"Kew rhône"	"forme préférée"
"labaratte"	"La Baratte"	"forme préférée"
"labibliothequeimpossible"	"La Bibliothèque impossible"	"forme préférée"
"labrador"	"Labrador ii"	"forme alternative"
"labsencederime"	"L’Absence de rime"	"forme préférée"
"labyrinthedutemoin"	"Labyrinthe du témoin"	"forme préférée"
"lac"	"Lac"	"forme préférée"
"lacantatricesauve"	"La cantatrice sauve"	"forme alternative"
"lacantatricesauve"	"La cantatrice sauve"	"forme alternative"
"lacarriere"	"La Carrière"	"forme préférée"
"lachassespirituelle"	"La Chasse spirituelle"	"forme préférée"
"lachroniquedesecritsencours"	"La Chronique des ecrits en cours"	"forme alternative"
"lachroniquedesecritsencours"	"La Chronique des écrits en cours"	"forme préférée"
"lacimaiseetlafraction"	"La Cimaise et la fraction"	"forme préférée"
"laclassedelittpot"	"La Classe de litt. Pot."	"forme alternative"
"laclassedelittpot"	"La Classe de littérature Potentielle"	"forme préférée"
"laclefdessons"	"La Clef des sons"	"forme préférée"
"laclemencedetitus"	"La Clémence de Titus"	"forme préférée"
"lacloture"	"La Clôture"	"forme préférée"
"lacorrection"	"La Correction"	"forme préférée"
"lacosmogonie"	"La Cosmogonie"	"forme préférée"
"lacotedesdieux"	"La Côte des dieux"	"forme préférée"
"lacrisetheatrale"	"La Crise théâtrale"	"forme préférée"
"ladeesseblanche"	"La Déesse blanche"	"forme préférée"
"ladisparition"	"La disparition"	"forme alternative"
"lafeeauxbretelles"	"La Fée aux bretelles"	"forme préférée"
"laffaireblaireau"	"L’Affaire blaireau"	"forme préférée"
"lafrontiereetletexte"	"La Frontière et le texte"	"forme préférée"
"lageducapitainelerreurenmathematiques"	"L’Âge du capitaine, l’erreur en mathématiques"	"forme préférée"
"lagenese"	"La Genèse"	"forme préférée"
"lagirafe"	"La Girafe"	"forme préférée"
"lagirafedepeignee"	"La Girafe dépeignée"	"forme préférée"
"lairaufonddeleauleauaufonddelair"	"L’Air au fond de l’eau, l’eau au fond de l’air"	"forme préférée"
"lairdutemps"	"L’Air du temps"	"forme préférée"
"lajeuneparque"	"La Jeune parque"	"forme préférée"
"lajoconde"	"La Joconde"	"forme préférée"
"lajoconde"	"La joconde"	"forme alternative"
"lalbatros"	"Albatros"	"forme alternative"
"lalbatros"	"L’Albatros"	"forme préférée"
"laliberteguidantlepeintre"	"La Liberté guidant le peintre"	"forme préférée"
"lalitteraturemodedemploi"	"La littérature : mode d’emploi"	"forme alternative"
"lalitteraturemodedemploi"	"Littérature : mode d’emploi"	"forme préférée"
"laloidutalion"	"La loi du talion"	"forme alternative"
"laloidutalion"	"La loi du talion"	"forme alternative"
"laloidutalion"	"Loi du Talion"	"forme préférée"
"lalphabetdesaveux"	"L’Alphabet des aveux"	"forme préférée"
"lamachineapoesie"	"La Machine à poésie"	"forme préférée"
"lamalledehambourg"	"La Malle de Hambourg"	"forme préférée"
"lamarseillaise"	"La Marseillaise"	"forme préférée"
"lamathematiquedanslamethodederaymondqueneau"	"La Mathématique dans la méthode de Raymond Queneau"	"forme préférée"
"lamerencejardin"	"L’Amer en ce jardin"	"forme préférée"
"lamourapeage"	"L’Amour à péage"	"forme préférée"
"lamule"	"La Mule"	"forme préférée"
"lanature"	"La Nature"	"forme préférée"
"langagesdemai84"	"Langages"	"forme préférée"
"langagesdemai84"	"Langages de mai 84"	"forme alternative"
"lanouvellebarredujour"	"La nouvelle barre du jour"	"forme alternative"
"lanouvellerevuefrancaise"	"La nouvelle revue française"	"forme alternative"
"lanouvellerevuefrancaise"	"La nouvelle Revue française"	"forme préférée"
"lanouvellerevuefrancaise"	"Nouvelle revue française"	"forme alternative"
"lanthologiedesgr"	"L’Anthologie des gr"	"forme alternative"
"lanthologiedesgr"	"L’Anthologie des grands Rhétoriqueurs"	"forme préférée"
"lantitete"	"L’Anti-tête"	"forme préférée"
"lantitete"	"L’antitête"	"forme alternative"
"lantonymie"	"L’Antonymie"	"forme préférée"
"laparoladipinta"	"La Parola di pinta"	"forme préférée"
"laparolechiffree"	"La Parole chiffrée"	"forme préférée"
"lapleiade"	"La Pléiade"	"forme préférée"
"lapleiade"	"Le pléiade"	"forme alternative"
"lapocopeducoiffeur"	"L’Apocope du coiffeur"	"forme préférée"
"lapromenadedefrancois"	" La promenade de François "	"forme alternative"
"lapromenadedefrancois"	"La Promenade de François "	"forme préférée"
"laquinzaine"	"La Quinzaine"	"forme préférée"
"laquinzaine"	"La quinzaine"	"forme alternative"
"larbreatheatre"	"L’arbre à théâtre"	"forme alternative"
"larbreatheatre"	"L’arbre à théâtre"	"forme alternative"
"laregleetlacontrainte"	"La Règle et la contrainte"	"forme préférée"
"lareineazteque"	"La Reine aztèque"	"forme préférée"
"lareineazteque"	"Reine aztèque"	"forme alternative"
"laronde"	"La Ronde"	"forme préférée"
"larousse"	"Larousse"	"forme préférée"
"larousse"	"Le larousse"	"forme alternative"
"larrieretrainsiffleratroisfois"	"L’Arrière-train sifflera trois fois"	"forme préférée"
"lartdelamemoire"	"L’Art de la mémoire"	"forme préférée"
"lartdemetrifierfrancois1497"	"L’Art de métrifier françois (1497)"	"forme préférée"
"lartdesonnerlescloches"	"L’Art de sonner les cloches"	"forme préférée"
"lartdinventerlespersonnages"	"L’Art d’inventer les personnages"	"forme préférée"
"lartdupalindromephonetique"	"L’art du palindrome phonétique"	"forme préférée"
"lartdupalindromephonetique"	"L’art du palindrome phonétique"	"forme alternative"
"lartdupalindromephonetique"	"L’art du palindrome phonétique"	"forme alternative"
"laruse"	"La Ruse"	"forme préférée"
"lasvocalesmalditas"	"Las Vocales malditas"	"forme préférée"
"lasynagoguedesiconoclasts"	"La Synagogue des iconoclasts"	"forme préférée"
"latabledequeneau"	"La table de queneau"	"forme alternative"
"latheoriedesgroupesdalexandrof"	"La Théorie des groupes d’Alexandrof"	"forme préférée"
"latristeodysseedemademoiselledemontigne"	"La Triste Odyssée de Mademoiselle de Montigné"	"forme préférée"
"latypographieautableaunoir"	" la typographie au tableau noir "	"forme alternative"
"latypographieautableaunoir"	"La Typographie au tableau noir "	"forme préférée"
"laugmentation"	"L'Augmentation"	"forme préférée"
"lauteuroulipien"	" l’auteur oulipien "	"forme alternative"
"lauteuroulipien"	"L’Auteur oulipien"	"forme préférée"
"lautobiographiedepresquetoutlemonde"	"L’Autobiographie de presque tout le monde"	"forme préférée"
"lautrealceste"	"L’Autre Alceste"	"forme préférée"
"lavache"	"La Vache"	"forme préférée"
"lavantprojetdeclassificationdesstructuresdesromanspoliciers"	"L’Avant-projet de classification des structures des romans-policiers"	"forme préférée"
"lavie"	"La vie"	"forme alternative"
"laviemodedemploi"	"'La vie mode d''emploi'"	"forme alternative"
"laviemodedemploi"	"'La vie mode d''emploi'"	"forme alternative"
"laviemodedemploi"	"La Vie"	"forme alternative"
"laviemodedemploi"	"La vie : mode d’emploi"	"forme alternative"
"laviemodedemploi"	"La vie : mode d’emploi"	"forme alternative"
"laviemodedemploi"	"La Vie mode d'emploi"	"forme préférée"
"laviemodedemploi"	"La vie mode d’emploi"	"forme alternative"
"laviemodedemploi"	"La vie mode d’emploi"	"forme alternative"
"laviemodedemploi"	"La vie mode d’emploi"	"forme alternative"
"laviemodedemploi"	"Vie mode d’emploi"	"forme alternative"
"lavillanelle"	"La Villanelle"	"forme préférée"
"lavilleestunechiquier"	"La Ville est un échiquier"	"forme préférée"
"le11"	"Bibliothèque oulipienne (vol. 11)"	"forme préférée"
"le11"	"Le 11"	"forme alternative"
"lebilboquet"	"Le Bilboquet"	"forme préférée"
"lebonreve"	"Le Bon Rêve"	"forme préférée"
"lecarremagique"	"Le Carré magique"	"forme préférée"
"lecertamecoronario"	"Certame coronario"	"forme préférée"
"lecertamecoronario"	"Le certame coronario"	"forme alternative"
"lechantducryptobole"	"Le Chant du cryptobole"	"forme préférée"
"lechantdustyrene"	"Le Chant du styrène"	"forme préférée"
"lechantdustyrene"	"Styrène"	"forme alternative"
"lechateaudesdestinscroises"	"Le Château des destins croisés"	"forme préférée"
"lechateaudesdestinscroises"	"Le château des destins croisés"	"forme alternative"
"lechiffresept"	"Le Chiffre sept"	"forme préférée"
"lecinemalangueoulangage"	"Le Cinéma, langue ou langage ?"	"forme préférée"
"leclavierdeclavier"	"Le Clavier de clavier"	"forme préférée"
"leclipse"	"L’Éclipse"	"forme préférée"
"leclipse"	"L’éclipse"	"forme alternative"
"lecontedenoel"	"Le Conte de Noël"	"forme préférée"
"lecontedumouton"	"Le Conte du mouton"	"forme préférée"
"ledesirbiographique"	"Le Désir biographique"	"forme préférée"
"ledimanchedelavie"	"Dimanche de la vie"	"forme alternative"
"ledimanchedelavie"	"Le Dimanche de la vie"	"forme préférée"
"ledormeurduval"	"Le Dormeur du val"	"forme préférée"
"ledragonrouge"	"Le Dragon rouge"	"forme préférée"
"leducationsentimentale"	"L’Éducation sentimentale"	"forme préférée"
"leduellitteraire"	"Le Duel littéraire"	"forme préférée"
"lefigaro"	"Le Figaro"	"forme préférée"
"lefigaro"	"Le figaro"	"forme alternative"
"lefigarolitteraire"	"Figaro littéraire"	"forme préférée"
"lefigarolitteraire"	"Le figaro littéraire"	"forme alternative"
"lefilsderubylamarr"	"Le Fils de Ruby Lamarr"	"forme préférée"
"lefournel"	"Bibliothèque oulipienne (Fournel)"	"forme préférée"
"lefournel"	"Le Fournel"	"forme alternative"
"legalfrancais"	"L’Égal français "	"forme préférée"
"legalfrancais"	"L’égal français."	"forme alternative"
"legalfrancais"	"L’égal français."	"forme alternative"
"legendes"	"Légendes"	"forme préférée"
"legenrehumain"	"Le Genre humain"	"forme préférée"
"legraaldesfauxmonnayeurs"	"Le Graal des faux monnayeurs"	"forme préférée"
"legrandhorloger"	"Le Grand Horloger"	"forme préférée"
"lejeudebabel"	"Le Jeu de Babel"	"forme préférée"
"lejournaldunsuicide"	"Le Journal d’un suicidé"	"forme préférée"
"lejournalintimedelacousinettedemozart"	"Le Journal intime de la cousinette de Mozart"	"forme préférée"
"lejournaliste"	"Le Journaliste"	"forme préférée"
"lejournaliste"	"Le journaliste"	"forme alternative"
"lejusteretour"	"Le Juste Retour"	"forme préférée"
"lelac"	"Le Lac"	"forme préférée"
"lelangageetlesilence"	"Le Langage et le silence"	"forme préférée"
"lelionestmortcesoir"	"Le Lion est mort ce soir"	"forme préférée"
"lelivredesrecords"	"Le Livre des records"	"forme préférée"
"lemarcdecafe"	"Le Marc de café"	"forme préférée"
"lemasqueetlalumiere"	"Le Masque et la lumière"	"forme préférée"
"lemigre"	" l’émigré "	"forme alternative"
"lemigre"	"L’Émigré "	"forme préférée"
"leminotaure"	"Le Minotaure"	"forme préférée"
"lemonde"	"Le Monde"	"forme préférée"
"lemonde"	"Monde"	"forme alternative"
"lemondedelamusique"	"Le Monde de la musique"	"forme préférée"
"lemoniteurdelalitterature"	"Le Moniteur de la littérature"	"forme préférée"
"lemoniteurdelalitterature"	"Moniteur"	"forme alternative"
"lemoulindelasourdine"	"Le Moulin de la sourdine"	"forme préférée"
"lemploidutemps"	"L’Emploi du temps"	"forme préférée"
"lemystereenfleur"	"Le Mystère en fleur"	"forme préférée"
"lenaufragedustadeodradek"	"Le Naufrage du stade Odradek"	"forme préférée"
"lenchassement"	"L’Enchâssement"	"forme préférée"
"lendemains"	"Lendemains"	"forme préférée"
"lenfileurdeperles"	"L’Enfileur de perles"	"forme préférée"
"lenlevementdhortense"	"L’Enlèvement d’Hortense"	"forme préférée"
"lenumero12"	"Bibliothèque oulipienne (vol. 12)"	"forme préférée"
"lenumero12"	"Le numéro 12"	"forme alternative"
"lenumero13"	"Bibliothèque oulipienne (vol. 13)"	"forme préférée"
"lenumero13"	"Le 13"	"forme alternative"
"lenumero13"	"Le numéro 13"	"forme alternative"
"leonardo"	"Leonardo"	"forme préférée"
"lepalaisdescongres"	"Le Palais des congrès"	"forme préférée"
"lepanorama"	"Le Panorama"	"forme préférée"
"lepetitarchimede"	"Le Petit Archimède"	"forme préférée"
"lepetitarchimede"	"Petit archimède"	"forme alternative"
"lepoetealcoolique"	"Le Poète alcoolique"	"forme préférée"
"lepolichinelledacier"	"Le Polichinelle d’acier"	"forme préférée"
"leprisonnier"	"Le Prisonnier"	"forme préférée"
"lequidametlamort"	"Le Quidam et la mort"	"forme préférée"
"leroibafoue"	"Le roi bafoue"	"forme alternative"
"leroibafoue"	"Le Roi bafoué"	"forme préférée"
"leromancache"	"Le Roman caché"	"forme préférée"
"leroubaud"	"Bibliothèque oulipienne (Roubaud)"	"forme préférée"
"leroubaud"	"Le Roubaud"	"forme alternative"
"leroubaud"	"Roubaud"	"forme alternative"
"les36situationsdramatiques"	"Les 36 situations dramatiques"	"forme préférée"
"les50chosesquevousvoudriezfaireavantdemourir"	"Les 50 choses que vous voudriez faire avant de mourir"	"forme préférée"
"lesacrehymendubergerbrotheonetdelabelleflorinee"	"Le Sacré Hymen du berger Brothéon et de la belle Florinee"	"forme préférée"
"lesanimauxdetoutlemonde"	"Les Animaux de tout le monde"	"forme préférée"
"lesanimauxformulables"	"Les Animaux formulables"	"forme préférée"
"lesantiquitesderome"	"Antiquités"	"forme alternative"
"lesantiquitesderome"	"Les antiquites de Rome"	"forme alternative"
"lesantiquitesderome"	"Les Antiquités de Rome"	"forme préférée"
"lesavoirdesrois"	"Le Savoir des rois"	"forme préférée"
"lescentmillemilliardsdesonnets"	"Cent mille milliards de sonnets"	"forme préférée"
"lescentmillemilliardsdesonnets"	"Les cent mille milliards de sonnets"	"forme alternative"
"leschevaliersdelamoucheamiel"	"Les Chevaliers de la mouche à miel"	"forme préférée"
"lescontraintesduversclassique"	"Les Contraintes du vers classique"	"forme préférée"
"lescontraintesduverslibere"	"Les Contraintes du vers libéré"	"forme préférée"
"lescrampes"	"Les Crampes"	"forme préférée"
"lescreanciersdelechafaud"	"Les Créanciers de l’échafaud"	"forme préférée"
"lesdemoisellesda"	"Les Demoiselles d’A"	"forme préférée"
"lesdeuxmaitresses"	"Les deux maitresses"	"forme alternative"
"lesdeuxmaitresses"	"Les Deux Maîtresses"	"forme préférée"
"lesdjinns"	"Les Djinns"	"forme préférée"
"leselections"	"Les Élections"	"forme préférée"
"lesemeurdesens"	"Le Semeur de sens"	"forme préférée"
"lesensemblesflouslaressemblance"	"Les ensembles flous. La ressemblance."	"forme préférée"
"lesfleursbleues"	"Les Fleurs bleues"	"forme préférée"
"lesfondementsdelalitterature"	"Les Fondements de la littérature"	"forme préférée"
"lesformessimples"	"Les Formes simples"	"forme préférée"
"lesgrandscourants"	"Les Grands courants"	"forme préférée"
"lesgymnopodesoudelanuditedespieds"	"Les Gymnopodes ou de la nudité des pieds"	"forme préférée"
"leshommesdebonnevolonte"	"Les Hommes de bonne volonté"	"forme préférée"
"lesillettresdelanrf"	"Les Illettrés de la NRF"	"forme préférée"
"lesimmateriaux"	"Les Immatériaux"	"forme préférée"
"lesloisdelarticle"	"Les Lois de l’article"	"forme préférée"
"lesmanifestes"	"Les Manifestes"	"forme préférée"
"lesmartyrsdarezzo"	"Les Martyrs d’Arezzo"	"forme préférée"
"lesmatieresinfectes"	"Les Matières infectes"	"forme préférée"
"lesmoraleselementaires"	"Les morales elémentaires"	"forme alternative"
"lesmoraleselementaires"	"Morale elémentaire"	"forme alternative"
"lesmoraleselementaires"	"Morales élémentaires"	"forme préférée"
"lesmysteresdelamaisonabominable"	"Les Mystères de la maison abominable"	"forme préférée"
"lesophiste"	"Le Sophiste"	"forme préférée"
"lesophiste"	"Sophiste"	"forme alternative"
"lespetiteschosesquifontplaisir"	"Les Petites choses qui font plaisir"	"forme préférée"
"lespritcreateur"	"L’Esprit créateur"	"forme préférée"
"lesprodigesdelesprithumain"	"Les Prodiges de l’esprit humain"	"forme préférée"
"lesrolesmasculinsetfeminins"	"Les Rôles masculins et féminins"	"forme préférée"
"lesseptreglesdeperec"	"Les Sept Règles de Perec"	"forme préférée"
"lestechniquesdelapoesieclassique"	"Les Techniques de la poésie classique"	"forme préférée"
"lestechniquesdelapoesieclassique"	"Les techniques de la poésie classique"	"forme alternative"
"lestechniquesdelapoesieclassique"	"Techniques de la poésie classique"	"forme alternative"
"lestempsemmeles"	" les temps emmêlés "	"forme alternative"
"lestempsemmeles"	"Les Temps emmêlés "	"forme préférée"
"lestiroirsdelinconnu"	"Les Tiroirs de l'inconnu"	"forme préférée"
"lestontonsflingueurs"	"Les Tontons flingueurs"	"forme préférée"
"lestrophees"	"Les Trophées"	"forme préférée"
"lestrophees"	"Trophées"	"forme alternative"
"lestrousdusatiricon"	"Les Trous du Satiricon"	"forme préférée"
"lesvaudois"	"Les Vaudois"	"forme préférée"
"lesvillesinvisibles"	"Les Villes invisibles"	"forme préférée"
"lesyeuxdelamour"	"Les Yeux de l’amour"	"forme préférée"
"lesymetriquedulcerations"	"Le Symétrique d’Ulcérations"	"forme préférée"
"lesziaux"	"Les Ziaux"	"forme préférée"
"letartuffe"	"Le Tartuffe"	"forme préférée"
"letestservi"	"Le T est servi"	"forme préférée"
"letintamarre"	"Le Tintamarre"	"forme préférée"
"letoitdelamisere"	"Le Toit de la misère"	"forme préférée"
"letraintraverselanuit"	"Le train traverse la nuit"	"forme alternative"
"letraintraverselanuit"	"Un train traverse la nuit"	"forme préférée"
"letranger"	"L’etranger"	"forme alternative"
"letranger"	"L’etranger"	"forme alternative"
"letranger"	"L’Étranger"	"forme préférée"
"letrangevoluptedelamathematiquelitteraire"	"L’Étrange volupté de la mathématique littéraire"	"forme préférée"
"letresuperieur"	"L’Être supérieur"	"forme préférée"
"lettresnouvelles"	"Les Lettres nouvelles"	"forme préférée"
"lettresnouvelles"	"Lettres nouvelles"	"forme alternative"
"leverderideau"	"Lever de rideau"	"forme préférée"
"leviergelevivace"	"Le Vierge, le vivace"	"forme préférée"
"levolume1"	"Le volume 1"	"forme préférée"
"lexpress"	"L’express"	"forme alternative"
"lhistoirecommenceasumer"	"L’Histoire commence à Sumer"	"forme préférée"
"lhistoiredelafolie"	"L’Histoire de la folie"	"forme préférée"
"lhistoiredelalanguefrancaise"	"L’Histoire de la langue française"	"forme préférée"
"lhistoirerevisitee"	"L’Histoire revisitée"	"forme préférée"
"lhistoireuniverselle"	"L’Histoire universelle"	"forme préférée"
"lhoteldesens"	"Hotel de sens"	"forme alternative"
"lhoteldesens"	"L’Hôtel de Sens"	"forme préférée"
"liberation"	"Libération"	"forme préférée"
"licosatheque"	"L’Icosathèque"	"forme préférée"
"lieuxdits"	"Lieux-dits"	"forme préférée"
"lileduptyx"	"L’ile du ptyx"	"forme alternative"
"lileduptyx"	"L’Île du Ptyx"	"forme préférée"
"liledureveil"	"L’Île du réveil"	"forme préférée"
"lillusioncomique"	"Illusion comique"	"forme alternative"
"lillusioncomique"	"L’Illusion comique"	"forme préférée"
"limitationdesoichezcorneille"	"L’Imitation de soi Chez corneille"	"forme préférée"
"limon"	"Limon"	"forme préférée"
"linfini"	"L’Infini"	"forme préférée"
"linguistiquefonctionnelle"	"Linguistique fonctionnelle …"	"forme préférée"
"linventiondemorel"	"L’Invention de Morel"	"forme préférée"
"lipogrammedutrijumeau"	"Lipogramme du trijumeau"	"forme préférée"
"litaniedelavierge"	"Litanie de la vierge"	"forme préférée"
"litterature"	"Littérature"	"forme préférée"
"litteratureetmathematiques"	"Littérature et mathématiques"	"forme préférée"
"litteraturepotentiellekitoudouble"	"Littérature. Potentielle. : kit ou double"	"forme préférée"
"littre"	"Littré"	"forme préférée"
"livredecuisine"	"Livre de cuisine"	"forme préférée"
"locussolus"	"Locus solus"	"forme préférée"
"lodysee"	"L’odysée"	"forme alternative"
"lonagreorange"	"L’Onagre orangé"	"forme préférée"
"lorthonymie"	"L’Orthonymie"	"forme préférée"
"loulipiendemasque"	"L’Oulipien démasqué"	"forme préférée"
"loulipiendemasque"	"L’oulipien démasqué"	"forme alternative"
"loulipoetlaville"	"L’Oulipo et la ville"	"forme préférée"
"loulipoetlaville"	"L’Oulipo et la ville."	"forme alternative"
"loulipotureducercle"	"L’Oulipoture du cercle"	"forme préférée"
"louvebasse"	"Louve basse"	"forme préférée"
"luniversodespoemipossibili"	"L’Universo des poemi possibili"	"forme préférée"
"lysoustoussesformes"	"L’y sous tous ses formes"	"forme préférée"
"maboheme"	"Ma bohème"	"forme préférée"
"mabouliteholorimeuse"	"Maboulite holorimeuse"	"forme préférée"
"machinationsformellessurloulipo"	"Machinations formelles : sur l’oulipo"	"forme préférée"
"magazinelitteraire"	"Magazine littéraire"	"forme préférée"
"maledicta"	"Maledicta"	"forme préférée"
"manifestedelartpermutationnel"	"Manifeste de l’art permutationnel"	"forme préférée"
"manipulations"	"Manipulations"	"forme préférée"
"manufacture"	"La Manufacture"	"forme préférée"
"manufacture"	"Manufacture"	"forme alternative"
"manufacture"	"Manufacture"	"forme alternative"
"marelle"	"Marelle"	"forme préférée"
"masquedesorateurs"	"Le Masque des orateurs"	"forme préférée"
"masquedesorateurs"	"Masque des orateurs"	"forme alternative"
"mathematiquesdebasepourlinguistes"	"Mathématiques de base pour linguistes"	"forme préférée"
"mathematiqueselementaires"	"Mathématiques elémentaires"	"forme alternative"
"mathematiqueselementaires"	"Traité de mathématiques (élémentaires)"	"forme préférée"
"mathematiquesetscienceshumaines"	"Mathématiques et sciences humaines"	"forme préférée"
"matin"	"Le Matin"	"forme préférée"
"matin"	"Matin"	"forme alternative"
"matricemaitresse"	"Matrice maîtresse"	"forme préférée"
"maximes"	"Maximes"	"forme alternative"
"maximes"	"Maximes de Chamfort"	"forme préférée"
"me"	"M. E"	"forme alternative"
"me"	"Me"	"forme alternative"
"me"	"Morale élémentaire"	"forme préférée"
"mecriteelementaire"	"Mécrite élémentaire"	"forme préférée"
"mecriteelementaire"	"Mécrite élémentaire"	"forme alternative"
"medeeletrangere"	"Médée l’étrangère"	"forme préférée"
"meinkampf"	"Mein Kampf"	"forme préférée"
"melanges"	"Mélanges"	"forme alternative"
"melanges"	"Mélanges du Baron Mollet"	"forme préférée"
"memoires"	"Mémoires"	"forme préférée"
"meshyperbibliotheques"	"Mes hyperbibliothèques"	"forme préférée"
